CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,crim_log,zn_log,dis_log,rad_log,medv_log,b_cube,age_cube,lstat_log,Transformed INDUS,Transformed NOX,Transformed PTRATIO,Transformed RM,Transformed TAX,Transformed age_cube,Transformed b_cube,Transformed crim_log,Transformed dis_log,Transformed lstat_log,Transformed medv_log,Transformed rad_log,Transformed zn_log,Imputed: Transformed INDUS,Imputed: Transformed age_cube,Imputed: Transformed b_cube,Imputed: Transformed crim_log,Imputed: Transformed dis_log,Imputed: Transformed lstat_log,Imputed: Transformed rad_log,Warnings,Cluster ID,Distance to Centroid
8.15174,0,18.1,0.7,5.39,98.9,1.7281,24,666,20.2,396.9,20.85,11.5,2.098231401,0,0.547022539,3.17805383,2.442347035,7.34897945,4.624506887,3.037353948,1.011513432,1.254014169,0.80609262,-1.269405336,1.52889985,0.921072467,0.361340101,1.32946523,-1.187762207,1.106887776,-1.445771825,1.495754255,-0.58551202,1.011513432,0.921072467,0.361340101,1.32946523,-1.187762207,1.106887776,1.495754255,,2,4.992407886
6.96215,0,18.1,0.7,5.713,97,1.9265,24,666,20.2,394.43,17.11,15.1,1.940488335,0,0.655704885,3.17805383,2.714694744,7.33370292,4.594700892,2.839663088,1.011513432,1.254014169,0.80609262,-0.809733802,1.52889985,0.878213043,0.34727659,1.256470917,-0.986343805,0.777572423,-0.77939184,1.495754255,-0.58551202,1.011513432,0.878213043,0.34727659,1.256470917,-0.986343805,0.777572423,1.495754255,,2,3.205705364
5.29305,0,18.1,0.7,6.051,82.5,2.1678,24,666,20.2,378.38,18.76,23.2,1.666394639,0,0.773712828,3.17805383,3.144152279,7.232848875,4.353293846,2.931726944,1.011513432,1.254014169,0.80609262,-0.328715294,1.52889985,0.531082639,0.254430768,1.129636302,-0.767642496,0.930933287,0.271404245,1.495754255,-0.58551202,1.011513432,0.531082639,0.254430768,1.129636302,-0.767642496,0.930933287,1.495754255,,2,3.96818695
11.5779,0,18.1,0.7,5.036,97,1.77,24,666,20.2,396.9,25.68,9.7,2.449098109,0,0.570979547,3.17805383,2.272125886,7.34897945,4.594700892,3.245712479,1.011513432,1.254014169,0.80609262,-1.773193951,1.52889985,0.878213043,0.361340101,1.491825928,-1.143363256,1.453973436,-1.862268692,1.495754255,-0.58551202,1.011513432,0.878213043,0.361340101,1.491825928,-1.143363256,1.453973436,1.495754255,,2,6.334881352
8.64476,0,18.1,0.693,6.193,92.6,1.7912,24,666,20.2,396.9,15.17,13.8,2.156953357,0,0.582885786,3.17805383,2.624668592,7.34897945,4.524149999,2.719319793,1.011513432,1.193593562,0.80609262,-0.126630595,1.52889985,0.776764637,0.361340101,1.356638335,-1.121297706,0.577103396,-0.9996677,1.495754255,-0.58551202,1.011513432,0.776764637,0.361340101,1.356638335,-1.121297706,0.577103396,1.495754255,,2,3.396915092
13.3598,0,18.1,0.693,5.887,94.7,1.7821,24,666,20.2,396.9,16.35,12.7,2.592250198,0,0.577792444,3.17805383,2.541601993,7.34897945,4.558094515,2.794227897,1.011513432,1.193593562,0.80609262,-0.56210889,1.52889985,0.825575034,0.361340101,1.558068387,-1.130737075,0.701886042,-1.202914935,1.495754255,-0.58551202,1.011513432,0.825575034,0.361340101,1.558068387,-1.130737075,0.701886042,1.495754255,,2,3.6529128
8.71675,0,18.1,0.693,6.471,98.8,1.7257,24,666,20.2,391.98,17.12,13.1,2.165246462,0,0.545632765,3.17805383,2.57261223,7.318486952,4.622947714,2.840247371,1.011513432,1.193593562,0.80609262,0.269000013,1.52889985,0.91883046,0.333268832,1.360475901,-1.190337842,0.778545727,-1.127039132,1.495754255,-0.58551202,1.011513432,0.91883046,0.333268832,1.360475901,-1.190337842,0.778545727,1.495754255,,2,4.072504733
5.87205,0,18.1,0.693,6.405,96,1.6768,24,666,20.2,396.9,19.37,12.5,1.770203806,0,0.516887215,3.17805383,2.525728644,7.34897945,4.57885697,2.963725477,1.011513432,1.193593562,0.80609262,0.175073322,1.52889985,0.855430332,0.361340101,1.177673144,-1.243611285,0.984236755,-1.241753823,1.495754255,-0.58551202,1.011513432,0.855430332,0.361340101,1.177673144,-1.243611285,0.984236755,1.495754255,,2,4.134125589
7.67202,0,18.1,0.693,5.747,98.9,1.6334,24,666,20.2,393.1,19.92,8.5,2.037579944,0,0.490663732,3.17805383,2.140066163,7.325450667,4.624506887,2.991724252,1.011513432,1.193593562,0.80609262,-0.761347325,1.52889985,0.921072467,0.339679599,1.301399265,-1.292210641,1.030877385,-2.185392232,1.495754255,-0.58551202,1.011513432,0.921072467,0.339679599,1.301399265,-1.292210641,1.030877385,1.495754255,,2,5.142261252
38.3518,0,18.1,0.693,5.453,100,1.4896,24,666,20.2,396.9,30.59,5,3.646801463,0,0.398507628,3.17805383,1.609437912,7.34897945,4.641588834,3.420673158,1.011513432,1.193593562,0.80609262,-1.17974804,1.52889985,0.945635392,0.361340101,2.046053357,-1.463001353,1.745424633,-3.483732682,1.495754255,-0.58551202,1.011513432,0.945635392,0.361340101,2.046053357,-1.463001353,1.745424633,1.495754255,,2,8.535217894
9.91655,0,18.1,0.693,5.852,77.8,1.5004,24,666,20.2,338.16,29.97,6.3,2.294205079,0,0.405731739,3.17805383,1.840549633,6.966918738,4.269003711,3.400196881,1.011513432,1.193593562,0.80609262,-0.611918498,1.52889985,0.409877939,0.009616569,1.420150446,-1.449613079,1.711315052,-2.918248852,1.495754255,-0.58551202,1.011513432,0.409877939,0.009616569,1.420150446,-1.449613079,1.711315052,1.495754255,,2,6.48597831
25.0461,0,18.1,0.693,5.987,100,1.5888,24,666,20.2,396.9,26.77,5.6,3.220718127,0,0.462979014,3.17805383,1.722766598,7.34897945,4.641588834,3.287281858,1.011513432,1.193593562,0.80609262,-0.419795721,1.52889985,0.945635392,0.361340101,1.848886779,-1.343518069,1.523220111,-3.206440216,1.495754255,-0.58551202,1.011513432,0.945635392,0.361340101,1.848886779,-1.343518069,1.523220111,1.495754255,,2,6.959118725
14.2362,0,18.1,0.693,6.343,100,1.5741,24,666,20.2,396.9,20.32,7.2,2.655788016,0,0.45368368,3.17805383,1.974081026,7.34897945,4.641588834,3.011605623,1.011513432,1.193593562,0.80609262,0.086839158,1.52889985,0.945635392,0.361340101,1.587469992,-1.36074489,1.063995965,-2.59152443,1.495754255,-0.58551202,1.011513432,0.945635392,0.361340101,1.587469992,-1.36074489,1.063995965,1.495754255,,2,6.092556755
9.59571,0,18.1,0.693,6.404,100,1.639,24,666,20.2,376.11,20.31,12.1,2.261316124,0,0.4940863,3.17805383,2.493205453,7.218355941,4.641588834,3.011113376,1.011513432,1.193593562,0.80609262,0.17365019,1.52889985,0.945635392,0.241088632,1.404931351,-1.285867678,1.063175975,-1.321331522,1.495754255,-0.58551202,1.011513432,0.945635392,0.241088632,1.404931351,-1.285867678,1.063175975,1.495754255,,2,4.530687567
24.8017,0,18.1,0.693,5.349,96,1.7028,24,666,20.2,396.9,19.77,8.3,3.210912199,0,0.532273955,3.17805383,2.116255515,7.34897945,4.57885697,2.984165637,1.011513432,1.193593562,0.80609262,-1.327753735,1.52889985,0.855430332,0.361340101,1.844349166,-1.215095407,1.018286171,-2.243652094,1.495754255,-0.58551202,1.011513432,0.855430332,0.361340101,1.844349166,-1.215095407,1.018286171,1.495754255,,2,6.176189342
41.5292,0,18.1,0.693,5.531,85.4,1.6074,24,666,20.2,329.46,27.38,8.5,3.726396794,0,0.474617967,3.17805383,2.140066163,6.90665185,4.403715869,3.30981282,1.011513432,1.193593562,0.80609262,-1.068743769,1.52889985,0.603586808,-0.045864881,2.082885445,-1.321947875,1.560752406,-2.185392232,1.495754255,-0.58551202,1.011513432,0.603586808,-0.045864881,2.082885445,-1.321947875,1.560752406,1.495754255,,2,6.34526379
67.9208,0,18.1,0.693,5.683,100,1.4254,24,666,20.2,384.97,22.98,5,4.21834232,0,0.354452476,3.17805383,1.609437912,7.274597388,4.641588834,3.134624272,1.011513432,1.193593562,0.80609262,-0.852427753,1.52889985,0.945635392,0.292864279,2.310529213,-1.544647716,1.268921625,-3.483732682,1.495754255,-0.58551202,1.011513432,0.945635392,0.292864279,2.310529213,-1.544647716,1.268921625,1.495754255,,2,8.009040995
20.7162,0,18.1,0.659,4.138,100,1.1781,24,666,20.2,370.22,23.34,11.9,3.030916003,0,0.163902971,3.17805383,2.4765384,7.180476946,4.641588834,3.150168627,1.011513432,0.900122044,0.80609262,-3.051166202,1.52889985,0.945635392,0.206217384,1.761057399,-1.897788572,1.294815561,-1.362112443,1.495754255,-0.58551202,1.011513432,0.945635392,0.206217384,1.761057399,-1.897788572,1.294815561,1.495754255,,2,7.91061141
11.9511,0,18.1,0.659,5.608,100,1.2852,24,666,20.2,332.09,12.13,27.9,2.480823324,0,0.250914348,3.17805383,3.328626689,6.924981211,4.641588834,2.495681723,1.011513432,0.900122044,0.80609262,-0.959162629,1.52889985,0.945635392,-0.028990947,1.506506513,-1.73653246,0.20456493,0.722775969,1.495754255,-0.58551202,1.011513432,0.945635392,-0.028990947,1.506506513,-1.73653246,0.20456493,1.495754255,,2,5.820070977
7.40389,0,18.1,0.597,5.617,97.9,1.4547,24,666,20.2,314.64,26.4,17.2,2.002005538,0,0.374799694,3.17805383,2.844909384,6.801499093,4.608867583,3.27336401,1.011513432,0.364968099,0.80609262,-0.946354444,1.52889985,0.898583986,-0.142668081,1.284937499,-1.506938702,1.500035626,-0.460782844,1.495754255,-0.58551202,1.011513432,0.898583986,-0.142668081,1.284937499,-1.506938702,1.500035626,1.495754255,,2,4.861633388
14.4383,0,18.1,0.597,6.852,100,1.4655,24,666,20.2,179.36,19.78,27.5,2.669884398,0,0.382196481,3.17805383,3.314186005,5.639516415,4.641588834,2.984671326,1.011513432,0.364968099,0.80609262,0.811213184,1.52889985,0.945635392,-1.212384591,1.593992978,-1.493230412,1.019128553,0.687442524,1.495754255,-0.58551202,1.011513432,0.945635392,-1.212384591,1.593992978,-1.493230412,1.019128553,1.495754255,,2,6.769376588
51.1358,0,18.1,0.597,5.757,100,1.413,24,666,20.2,2.6,10.11,15,3.934484839,0,0.345715104,3.17805383,2.708050201,1.375068867,4.641588834,2.313525033,1.011513432,0.364968099,0.80609262,-0.747116008,1.52889985,0.945635392,-5.138217597,2.179176486,-1.56084048,-0.098873451,-0.795649698,1.495754255,-0.58551202,1.011513432,0.945635392,-5.138217597,2.179176486,-1.56084048,-0.098873451,1.495754255,,2,9.675805699
14.0507,0,18.1,0.597,6.657,100,1.5275,24,666,20.2,35.05,21.22,17.2,2.642672217,0,0.423632412,3.17805383,2.844909384,3.27262322,4.641588834,3.054944133,1.011513432,0.364968099,0.80609262,0.533702506,1.52889985,0.945635392,-3.391336805,1.581400763,-1.416438189,1.136189676,-0.460782844,1.495754255,-0.58551202,1.011513432,0.945635392,-3.391336805,1.581400763,-1.416438189,1.136189676,1.495754255,,2,7.550269442
18.811,0,18.1,0.597,4.628,100,1.5539,24,666,20.2,28.79,34.37,17.9,2.934441805,0,0.4407679,3.17805383,2.884800713,3.064882916,4.641588834,3.537184091,1.011513432,0.364968099,0.80609262,-2.353831678,1.52889985,0.945635392,-3.582581681,1.716414753,-1.384681398,1.939509674,-0.363176797,1.495754255,-0.58551202,1.011513432,0.945635392,-3.582581681,1.716414753,-1.384681398,1.939509674,1.495754255,,2,9.781102244
28.6558,0,18.1,0.597,5.155,100,1.5894,24,666,20.2,210.97,20.08,16.3,3.355355866,0,0.463356587,3.17805383,2.791165108,5.953059651,4.641588834,2.999724295,1.011513432,0.364968099,0.80609262,-1.603841281,1.52889985,0.945635392,-0.923737968,1.911189291,-1.342818323,1.044203934,-0.592284262,1.495754255,-0.58551202,1.011513432,0.945635392,-0.923737968,1.911189291,-1.342818323,1.044203934,1.495754255,,2,5.400766392
45.7461,0,18.1,0.693,4.519,100,1.6582,24,666,20.2,88.27,36.98,7,3.823106542,0,0.505732677,3.17805383,1.945910149,4.452504587,4.641588834,3.610377226,1.011513432,1.193593562,0.80609262,-2.508953031,1.52889985,0.945635392,-2.305142835,2.12763709,-1.264283725,2.061435509,-2.660452892,1.495754255,-0.58551202,1.011513432,0.945635392,-2.305142835,2.12763709,-1.264283725,2.061435509,1.495754255,,2,10.07721322
18.0846,0,18.1,0.679,6.434,100,1.8347,24,666,20.2,27.25,29.05,7.2,2.895060747,0,0.60688098,3.17805383,1.974081026,3.009230827,4.641588834,3.369018483,1.011513432,1.072752349,0.80609262,0.216344141,1.52889985,0.945635392,-3.633814767,1.698191491,-1.076827984,1.659377775,-2.59152443,1.495754255,-0.58551202,1.011513432,0.945635392,-3.633814767,1.698191491,-1.076827984,1.659377775,1.495754255,,2,8.71901903
10.8342,0,18.1,0.679,6.782,90.8,1.8195,24,666,20.2,21.57,25.79,7.5,2.382707797,0,0.598561738,3.17805383,2.014903021,2.783663373,4.494643833,3.24998682,1.011513432,1.072752349,0.80609262,0.711593966,1.52889985,0.734336351,-3.841471245,1.461104355,-1.092245838,1.461093675,-2.491641232,1.495754255,-0.58551202,1.011513432,0.734336351,-3.841471245,1.461104355,-1.092245838,1.461093675,1.495754255,,2,8.690789713
25.9406,0,18.1,0.679,5.304,89.1,1.6475,24,666,20.2,127.36,26.64,10.4,3.255809309,0,0.499258987,3.17805383,2.341805806,5.031270688,4.466416659,3.282413846,1.011513432,1.072752349,0.80609262,-1.39179466,1.52889985,0.693747186,-1.772333125,1.865124937,-1.276281259,1.515110929,-1.691775962,1.495754255,-0.58551202,1.011513432,0.693747186,-1.772333125,1.865124937,-1.276281259,1.515110929,1.495754255,,2,6.395963662
73.5341,0,18.1,0.679,5.957,100,1.8026,24,666,20.2,16.45,20.62,8.8,4.297749244,0,0.589230067,3.17805383,2.174751721,2.543247546,4.641588834,3.026261479,1.011513432,1.072752349,0.80609262,-0.462489672,1.52889985,0.945635392,-4.062797073,2.347274117,-1.109540001,1.088409832,-2.100523658,1.495754255,-0.58551202,1.011513432,0.945635392,-4.062797073,2.347274117,-1.109540001,1.088409832,1.495754255,,2,8.229248307
11.8123,0,18.1,0.718,6.824,76.5,1.794,24,666,20.2,48.45,22.74,8.4,2.469141361,0,0.584447764,3.17805383,2.128231706,3.645562882,4.245092374,3.124125488,1.011513432,1.409381443,0.80609262,0.771365497,1.52889985,0.375494718,-3.048010074,1.50110078,-1.11840293,1.251432649,-2.214348766,1.495754255,-0.58551202,1.011513432,0.375494718,-3.048010074,1.50110078,-1.11840293,1.251432649,1.495754255,,2,8.198062509
11.0874,0,18.1,0.718,6.411,100,1.8589,24,666,20.2,318.75,15.02,16.7,2.405809328,0,0.619984915,3.17805383,2.815408719,6.83098604,4.641588834,2.709382646,1.011513432,1.409381443,0.80609262,0.183612112,1.52889985,0.945635392,-0.115522517,1.4717944,-1.052542775,0.56055,-0.532965028,1.495754255,-0.58551202,1.011513432,0.945635392,-0.115522517,1.4717944,-1.052542775,0.56055,1.495754255,,2,3.546537273
7.02259,0,18.1,0.718,6.006,95.3,1.8746,24,666,20.2,319.98,15.7,14.2,1.949132096,0,0.628395303,3.17805383,2.653241965,6.839761286,4.567700644,2.753660712,1.011513432,1.409381443,0.80609262,-0.392756219,1.52889985,0.839388132,-0.107444062,1.260470746,-1.036956002,0.634308832,-0.929754413,1.495754255,-0.58551202,1.011513432,0.839388132,-0.107444062,1.260470746,-1.036956002,0.634308832,1.495754255,,2,2.633576614
12.0482,0,18.1,0.614,5.648,87.6,1.9512,24,666,20.2,291.55,14.1,20.8,2.488915271,0,0.668444568,3.17805383,3.034952987,6.63087766,4.441210611,2.646174797,1.011513432,0.511703858,0.80609262,-0.902237362,1.52889985,0.657502238,-0.299741475,1.510250995,-0.962733655,0.455257753,0.004215573,1.495754255,-0.58551202,1.011513432,0.657502238,-0.299741475,1.510250995,-0.962733655,0.455257753,1.495754255,,2,4.040133767
7.05042,0,18.1,0.614,6.103,85.1,2.0218,24,666,20.2,2.52,23.29,13.4,1.95308719,0,0.703988204,3.17805383,2.595254707,1.360818423,4.398553243,3.148024084,1.011513432,0.511703858,0.80609262,-0.254712446,1.52889985,0.596163229,-5.151336497,1.262300934,-0.896861482,1.291243161,-1.071637552,1.495754255,-0.58551202,1.011513432,0.596163229,-5.151336497,1.262300934,-0.896861482,1.291243161,1.495754255,,2,7.914365411
8.79212,0,18.1,0.584,5.565,70.6,2.0635,24,666,20.2,3.65,17.16,11.7,2.173855866,0,0.72440357,3.17805383,2.459588842,1.539681724,4.133026917,2.842581094,1.011513432,0.252758401,0.80609262,-1.020357291,1.52889985,0.214350591,-4.986675672,1.364459832,-0.85902617,0.782433266,-1.403584598,1.495754255,-0.58551202,1.011513432,0.214350591,-4.986675672,1.364459832,-0.85902617,0.782433266,1.495754255,,2,8.843939291
15.8603,0,18.1,0.679,5.896,95.4,1.9096,24,666,20.2,7.68,24.39,8.3,2.763819132,0,0.646893796,3.17805383,2.116255515,1.972969659,4.569297742,3.194173212,1.011513432,1.072752349,0.80609262,-0.549300704,1.52889985,0.841684674,-4.587792568,1.637460507,-1.002673187,1.368118826,-2.243652094,1.495754255,-0.58551202,1.011513432,0.841684674,-4.587792568,1.637460507,-1.002673187,1.368118826,1.495754255,,2,8.34326112
12.2472,0,18.1,0.584,5.837,59.7,1.9976,24,666,20.2,24.65,15.69,10.2,2.505297339,0,0.69194646,3.17805383,2.32238772,2.910308144,3.908331957,2.753023567,1.011513432,0.252758401,0.80609262,-0.633265474,1.52889985,-0.108748728,-3.724882586,1.517831663,-0.919178158,0.633247469,-1.739288107,1.495754255,-0.58551202,1.011513432,-0.108748728,-3.724882586,1.517831663,-0.919178158,0.633247469,1.495754255,,2,7.921330099
37.6619,0,18.1,0.679,6.202,78.7,1.8629,24,666,20.2,18.82,14.52,10.9,3.628648973,0,0.622134413,3.17805383,2.388762789,2.659948366,4.285402094,2.675527009,1.011513432,1.072752349,0.80609262,-0.11382241,1.52889985,0.433457935,-3.955362775,2.037653441,-1.048559161,0.504152952,-1.576881682,1.495754255,-0.58551202,1.011513432,0.433457935,-3.955362775,2.037653441,-1.048559161,0.504152952,1.495754255,,2,7.318972006
7.36711,0,18.1,0.679,6.193,78.1,1.9356,24,666,20.2,96.73,21.52,11,1.997025499,0,0.660417356,3.17805383,2.397895273,4.590433806,4.274483824,3.068982735,1.011513432,1.072752349,0.80609262,-0.126630595,1.52889985,0.417758049,-2.178165759,1.282633027,-0.977610296,1.159575316,-1.554536335,1.495754255,-0.58551202,1.011513432,0.417758049,-2.178165759,1.282633027,-0.977610296,1.159575316,1.495754255,,2,4.97744743
9.33889,0,18.1,0.679,6.38,95.6,1.9682,24,666,20.2,60.72,24.08,9.5,2.234187401,0,0.677119419,3.17805383,2.251291799,3.930464888,4.572488593,3.18138162,1.011513432,1.072752349,0.80609262,0.13949503,1.52889985,0.846272947,-2.785730451,1.392377757,-0.946656759,1.346810469,-1.913245507,1.495754255,-0.58551202,1.011513432,0.846272947,-2.785730451,1.392377757,-0.946656759,1.346810469,1.495754255,,2,6.337099918
8.49213,0,18.1,0.584,6.348,86.1,2.0527,24,666,20.2,83.45,17.64,14.5,2.139139852,0,0.719156,3.17805383,2.674148649,4.369939728,4.415715154,2.870169051,1.011513432,0.252758401,0.80609262,0.093954816,1.52889985,0.620841138,-2.381151707,1.348395281,-0.868751367,0.828389552,-0.878599966,1.495754255,-0.58551202,1.011513432,0.620841138,-2.381151707,1.348395281,-0.868751367,0.828389552,1.495754255,,2,5.185428699
10.0623,0,18.1,0.584,6.833,94.3,2.0882,24,666,20.2,81.33,19.69,14.1,2.308795767,0,0.736302451,3.17805383,2.646174797,4.332616581,4.551667867,2.980110893,1.011513432,0.252758401,0.80609262,0.784173682,1.52889985,0.816333857,-2.415511244,1.426902168,-0.836974258,1.011531738,-0.947046347,1.495754255,-0.58551202,1.011513432,0.816333857,-2.415511244,1.426902168,-0.836974258,1.011531738,1.495754255,,2,6.244343244
6.44405,0,18.1,0.584,6.425,74.8,2.2004,24,666,20.2,97.95,12.03,16.1,1.863157224,0,0.788639162,3.17805383,2.778819272,4.609652071,4.2134114,2.48740353,1.011513432,0.252758401,0.80609262,0.203535956,1.52889985,0.329939173,-2.160473502,1.220686578,-0.739979878,0.190775036,-0.622492036,1.495754255,-0.58551202,1.011513432,0.329939173,-2.160473502,1.220686578,-0.739979878,0.190775036,1.495754255,,2,5.637235228
5.58107,0,18.1,0.713,6.436,87.9,2.3158,24,666,20.2,100.19,16.22,14.3,1.719380514,0,0.8397552,3.17805383,2.660259537,4.644526647,4.446274709,2.786245049,1.011513432,1.366223867,0.80609262,0.219190404,1.52889985,0.664784141,-2.12836811,1.154155082,-0.645247743,0.688588136,-0.912583826,1.495754255,-0.58551202,1.011513432,0.664784141,-2.12836811,1.154155082,-0.645247743,0.688588136,1.495754255,,2,4.393871603
13.9134,0,18.1,0.713,6.208,95,2.2222,24,666,20.2,100.63,15.17,11.7,2.632852405,0,0.798497696,3.17805383,2.459588842,4.651315772,4.562902635,2.719319793,1.011513432,1.366223867,0.80609262,-0.105283619,1.52889985,0.832488853,-2.122118069,1.576856726,-0.721709292,0.577103396,-1.403584598,1.495754255,-0.58551202,1.011513432,0.832488853,-2.122118069,1.576856726,-0.721709292,0.577103396,1.495754255,,2,5.044434722
11.1604,0,18.1,0.74,6.629,94.6,2.1247,24,666,20.2,109.85,23.27,13.4,2.412371799,0,0.753630616,3.17805383,2.595254707,4.789240948,4.556489552,3.147164977,1.011513432,1.599274779,0.80609262,0.493854819,1.52889985,0.823267183,-1.995144715,1.474831129,-0.804860382,1.289812053,-1.071637552,1.495754255,-0.58551202,1.011513432,0.823267183,-1.995144715,1.474831129,-0.804860382,1.289812053,1.495754255,,2,5.700286986
14.4208,0,18.1,0.74,6.461,93.3,2.0026,24,666,20.2,27.49,18.05,9.6,2.668671609,0,0.694446336,3.17805383,2.261763098,3.018039457,4.535521339,2.893145685,1.011513432,1.599274779,0.80609262,0.254768696,1.52889985,0.793116015,-3.625705578,1.593431769,-0.914545197,0.866664252,-1.887624345,1.495754255,-0.58551202,1.011513432,0.793116015,-3.625705578,1.593431769,-0.914545197,0.866664252,1.495754255,,2,7.463365376
15.1772,0,18.1,0.74,6.152,100,1.9142,24,666,20.2,9.32,26.45,8.7,2.719794302,0,0.649299781,3.17805383,2.163323026,2.104450125,4.641588834,3.275256158,1.011513432,1.599274779,0.80609262,-0.184978994,1.52889985,0.945635392,-4.466752188,1.617088377,-0.998214233,1.503187584,-2.128487375,1.495754255,-0.58551202,1.011513432,0.945635392,-4.466752188,1.617088377,-0.998214233,1.503187584,1.495754255,,2,8.868464606
13.6781,0,18.1,0.74,5.935,87.9,1.8206,24,666,20.2,68.95,34.02,8.4,2.615796014,0,0.599166117,3.17805383,2.128231706,4.100574974,4.446274709,3.526948587,1.011513432,1.599274779,0.80609262,-0.493798569,1.52889985,0.664784141,-2.6291278,1.56896402,-1.091125757,1.922459273,-2.214348766,1.495754255,-0.58551202,1.011513432,0.664784141,-2.6291278,1.56896402,-1.091125757,1.922459273,1.495754255,,2,7.32910542
9.39063,0,18.1,0.74,5.627,93.9,1.8172,24,666,20.2,396.9,22.88,12.8,2.239712384,0,0.597296855,3.17805383,2.549445171,7.34897945,4.545223019,3.130263167,1.011513432,1.599274779,0.80609262,-0.932123127,1.52889985,0.807066511,0.361340101,1.394934397,-1.094590016,1.261656852,-1.18372426,1.495754255,-0.58551202,1.011513432,0.807066511,0.361340101,1.394934397,-1.094590016,1.261656852,1.495754255,,2,4.751398817
22.0511,0,18.1,0.74,5.818,92.4,1.8662,24,666,20.2,391.45,22.11,10.5,3.093362487,0,0.623904278,3.17805383,2.351375257,7.315186998,4.520890523,3.096029995,1.011513432,1.599274779,0.80609262,-0.660304976,1.52889985,0.772077686,0.330230908,1.789953999,-1.045279113,1.204630903,-1.668361443,1.495754255,-0.58551202,1.011513432,0.772077686,0.330230908,1.789953999,-1.045279113,1.204630903,1.495754255,,2,5.18680258
9.72418,0,18.1,0.74,6.406,97.2,2.0651,24,666,20.2,385.96,19.52,17.1,2.274615567,0,0.725178651,3.17805383,2.839078464,7.280827906,4.597856594,2.971439581,1.011513432,1.599274779,0.80609262,0.176496454,1.52889985,0.882750774,0.298600068,1.41108556,-0.85758973,0.997086983,-0.475049932,1.495754255,-0.58551202,1.011513432,0.882750774,0.298600068,1.41108556,-0.85758973,0.997086983,1.495754255,,2,4.297851341
5.66637,0,18.1,0.74,6.219,100,2.0048,24,666,20.2,395.69,16.59,18.4,1.734548701,0,0.695544305,3.17805383,2.912350665,7.341503749,4.641588834,2.808800104,1.011513432,1.599274779,0.80609262,-0.089629171,1.52889985,0.945635392,0.354458002,1.161174036,-0.912510358,0.726160566,-0.295767614,1.495754255,-0.58551202,1.011513432,0.945635392,0.354458002,1.161174036,-0.912510358,0.726160566,1.495754255,,2,3.753992017
9.96654,0,18.1,0.74,6.485,100,1.9784,24,666,20.2,386.73,18.85,15.4,2.299233483,0,0.682288437,3.17805383,2.734367509,7.285666502,4.641588834,2.936512914,1.011513432,1.599274779,0.80609262,0.288923857,1.52889985,0.945635392,0.303054459,1.422477299,-0.937077142,0.938905803,-0.731256545,1.495754255,-0.58551202,1.011513432,0.945635392,0.303054459,1.422477299,-0.937077142,0.938905803,1.495754255,,2,4.156385723
12.8023,0,18.1,0.74,5.854,96.6,1.8956,24,666,20.2,240.52,23.79,10.8,2.549624842,0,0.639535411,3.17805383,2.379546134,6.218949999,4.588376451,3.169265324,1.011513432,1.599274779,0.80609262,-0.609072235,1.52889985,0.869118835,-0.678960399,1.538343852,-1.016310306,1.326627025,-1.599432981,1.495754255,-0.58551202,1.011513432,0.869118835,-0.678960399,1.538343852,-1.016310306,1.326627025,1.495754255,,2,4.247219593
10.6718,0,18.1,0.74,6.459,94.8,1.9879,24,666,20.2,43.06,23.98,11.8,2.367604748,0,0.687078805,3.17805383,2.468099531,3.505026791,4.559698349,3.17722015,1.011513432,1.599274779,0.80609262,0.251922433,1.52889985,0.827881261,-3.177387027,1.454115543,-0.928199267,1.33987825,-1.382760654,1.495754255,-0.58551202,1.011513432,0.827881261,-3.177387027,1.454115543,-0.928199267,1.33987825,1.495754255,,2,6.862345818
6.28807,0,18.1,0.74,6.341,96.4,2.072,24,666,20.2,318.01,17.79,14.9,1.838654187,0,0.728514324,3.17805383,2.701361213,6.825695743,4.585207682,2.878636502,1.011513432,1.599274779,0.80609262,0.083992894,1.52889985,0.864562315,-0.120392743,1.209347998,-0.851407807,0.842494714,-0.812016304,1.495754255,-0.58551202,1.011513432,0.864562315,-0.120392743,1.209347998,-0.851407807,0.842494714,1.495754255,,2,3.303823185
9.92485,0,18.1,0.74,6.251,96.6,2.198,24,666,20.2,388.52,16.44,12.6,2.295041713,0,0.787547856,3.17805383,2.533696814,7.296889899,4.588376451,2.79971739,1.011513432,1.599274779,0.80609262,-0.044088957,1.52889985,0.869118835,0.313386673,1.420537592,-0.74200237,0.711030492,-1.222257317,1.495754255,-0.58551202,1.011513432,0.869118835,0.313386673,1.420537592,-0.74200237,0.711030492,1.495754255,,2,4.213449093
9.32909,0,18.1,0.713,6.185,98.7,2.2616,24,666,20.2,396.9,18.13,14.1,2.233137475,0,0.816072527,3.17805383,2.646174797,7.34897945,4.621387488,2.897568025,1.011513432,1.366223867,0.80609262,-0.138015648,1.52889985,0.916586939,0.361340101,1.391891912,-0.689138276,0.874031029,-0.947046347,1.495754255,-0.58551202,1.011513432,0.916586939,0.361340101,1.391891912,-0.689138276,0.874031029,1.495754255,,2,3.893901003
