NOX,PTRATIO,RM,TAX,MEDV,ZN,INDUS,AGE,B,CRIM,DIS,LSTAT,RAD,CLUSTER_ID,DISTANCE_TO_CENTROID,DENSITY_FACTOR,ANOMALY_SCORE,IS_ANOMALY
1.858220236,0.80609262,-0.681651951,1.52889985,-0.518357232,-0.58551202,1.011513432,0.691343568,0.10234342,1.025059741,-1.007434773,0.517863397,1.495754255,2,3.554195473,0.005747126436781609,0.00934487754418395,False
1.409381443,0.80609262,3.555011068,1.52889985,0.130308035,-0.58551202,1.011513432,0.541183186,0.11160654,0.934818583,-1.007434773,-1.177829698,1.495754255,2,9.35746331,0.005747126436781609,0.02460313435781145,False
1.409381443,0.80609262,-3.872313183,1.52889985,0.687442524,-0.58551202,1.011513432,0.664784141,0.112525281,1.06023515,-1.315272713,-0.682935162,1.495754255,2,9.012020048,0.005747126436781609,0.023694876777051916,False
1.409381443,0.80609262,-1.877082564,1.52889985,0.130308035,-0.58551202,1.011513432,0.748540918,-0.13346115,0.963564517,-1.161989304,0.443401406,1.495754255,2,4.979332806,0.005747126436781609,0.013091923524547197,False
0.658439617,0.80609262,-3.442527415,1.52889985,0.260834904,-0.58551202,1.011513432,0.945635392,-1.723629665,1.563659502,-1.437056793,0.361709773,1.495754255,2,8.329720623,0.005747126436781609,0.021900939267556888,False
0.658439617,0.80609262,-1.867120642,1.52889985,2.150229246,-0.58551202,1.011513432,0.945635392,0.237612066,1.093763276,-1.669550373,-1.984233265,1.495754255,2,10.46988743,0.005747126436781609,0.027527978322519457,True
0.658439617,0.80609262,0.57070393,1.52889985,2.150229246,-0.58551202,1.011513432,0.873669071,0.236491719,1.161468751,-1.636194361,-1.759880285,1.495754255,2,9.59805817,0.005747126436781609,0.025235719009257848,True
0.658439617,0.80609262,1.04460678,1.52889985,2.150229246,-0.58551202,1.011513432,0.889545714,0.333669862,1.22743813,-1.859950995,-2.14504708,1.495754255,2,10.85990861,0.005747126436781609,0.028553442508275604,True
0.658439617,0.80609262,-0.093898566,1.52889985,2.150229246,-0.58551202,1.011513432,0.945635392,0.181904642,1.387065853,-1.912000882,-0.197290013,1.495754255,2,7.889648269,0.005747126436781609,0.020743877904457583,False
0.977805681,0.80609262,-0.57918647,1.52889985,2.150229246,-0.58551202,1.011513432,0.705738379,0.070488522,1.335976251,-1.975699159,-0.314968075,1.495754255,2,7.290851013,0.005747126436781609,0.019169488686525737,False
0.977805681,0.80609262,-1.95820107,1.52889985,-0.9996677,-0.58551202,1.011513432,0.945635392,0.361340101,1.472657526,-1.903933862,1.958784517,1.495754255,2,6.914354989,0.005747126436781609,0.0181795855517996,False
0.977805681,0.80609262,-3.051166202,1.52889985,-0.9996677,-0.58551202,1.011513432,0.945635392,0.361340101,1.708655325,-1.963597957,2.105444782,1.495754255,2,8.44964228,0.005747126436781609,0.022216243591158067,False
1.003700227,0.80609262,1.46727689,1.52889985,-0.795649698,-0.58551202,1.011513432,0.898583986,0.361340101,1.735642573,-1.692219845,0.375399731,1.495754255,2,6.038211904,0.005747126436781609,0.015875984103115703,False
1.003700227,0.80609262,0.522317453,1.52889985,-0.982001207,-0.58551202,1.011513432,0.793116015,0.16308429,1.620454317,-1.652383877,1.287663083,1.495754255,2,5.093985007,0.005747126436781609,0.013393373117473444,False
1.003700227,0.80609262,0.728671547,1.52889985,-1.089965717,-0.58551202,1.011513432,0.91883046,0.361340101,1.415787428,-1.634419388,1.137758974,1.495754255,2,5.35973838,0.005747126436781609,0.014092105853617145,False
1.003700227,0.80609262,0.13949503,1.52889985,-1.127039132,-0.58551202,1.011513432,0.859999488,0.361340101,1.822310996,-1.596462404,1.319610125,1.495754255,2,5.29922204,0.005747126436781609,0.013932993111783375,False
1.003700227,0.80609262,-0.083936644,1.52889985,-1.739288107,-0.58551202,1.011513432,0.945635392,0.343337429,1.692582087,-1.596462404,1.179580661,1.495754255,2,5.485914201,0.005747126436781609,0.014423853953922565,False
1.003700227,0.80609262,0.976296459,1.52889985,-1.691775962,-0.58551202,1.011513432,0.760330645,0.361340101,2.435481812,-1.556255592,0.787279966,1.495754255,2,6.641725302,0.005747126436781609,0.017462773249471795,False
1.003700227,0.80609262,0.374311758,1.52889985,-1.576881682,-0.58551202,1.011513432,0.925551952,0.361340101,1.637871707,-1.426535823,1.125163,1.495754255,2,5.500620788,0.005747126436781609,0.014462521285433143,False
1.254014169,0.80609262,-1.06162811,1.52889985,-1.488699217,-0.58551202,1.011513432,0.945635392,0.361340101,1.384790742,-1.35334235,1.313269543,1.495754255,2,5.279408399,0.005747126436781609,0.01388089804547203,False
1.254014169,0.80609262,-1.084398217,1.52889985,-1.281219172,-0.58551202,1.011513432,0.945635392,0.361340101,1.320335195,-1.409656278,1.379689359,1.495754255,2,5.152976657,0.005747126436781609,0.01354847706422234,False
1.254014169,0.80609262,-2.723845915,1.52889985,-2.100523658,-0.58551202,1.011513432,0.743812988,-0.339926467,1.746736598,-1.52640526,1.747601451,1.495754255,2,7.619702346,0.005747126436781609,0.020034121895495745,False
1.254014169,0.80609262,-1.430219216,1.52889985,-2.59152443,-0.58551202,1.011513432,0.903093892,0.361340101,1.66442072,-1.543737813,1.757362082,1.495754255,2,7.622401197,0.005747126436781609,0.020041217856395076,False
1.254014169,0.80609262,-2.319676518,1.52889985,-1.668361443,-0.58551202,1.011513432,0.945635392,0.361340101,1.836675427,-1.491081832,1.614628059,1.495754255,2,7.608101715,0.005747126436781609,0.020003620906747715,False
1.254014169,0.80609262,-1.824426692,1.52889985,-2.524484659,-0.58551202,1.011513432,0.703343716,0.361340101,1.801272244,-1.427512002,1.819969943,1.495754255,2,7.891076284,0.005747126436781609,0.02074763251655127,False
1.254014169,0.80609262,-1.995202494,1.52889985,-1.739288107,-0.58551202,1.011513432,0.945635392,0.222248073,1.590628387,-1.342701725,1.747057513,1.495754255,2,6.953464632,0.005747126436781609,0.018282414680756674,False
1.254014169,0.80609262,-1.269405336,1.52889985,-1.445771825,-0.58551202,1.011513432,0.921072467,0.361340101,1.32946523,-1.187762207,1.106887776,1.495754255,2,4.992407886,0.005747126436781609,0.013126301212102258,False
1.254014169,0.80609262,-0.809733802,1.52889985,-0.77939184,-0.58551202,1.011513432,0.878213043,0.34727659,1.256470917,-0.986343805,0.777572423,1.495754255,2,3.205705364,0.005747126436781609,0.008428609033151405,False
1.254014169,0.80609262,-0.328715294,1.52889985,0.271404245,-0.58551202,1.011513432,0.531082639,0.254430768,1.129636302,-0.767642496,0.930933287,1.495754255,2,3.96818695,0.005747126436781609,0.01043336569467821,False
1.254014169,0.80609262,-1.773193951,1.52889985,-1.862268692,-0.58551202,1.011513432,0.878213043,0.361340101,1.491825928,-1.143363256,1.453973436,1.495754255,2,6.334881352,0.005747126436781609,0.016656003008581416,False
1.193593562,0.80609262,-0.126630595,1.52889985,-0.9996677,-0.58551202,1.011513432,0.776764637,0.361340101,1.356638335,-1.121297706,0.577103396,1.495754255,2,3.396915092,0.005747126436781609,0.008931347699887848,False
1.193593562,0.80609262,-0.56210889,1.52889985,-1.202914935,-0.58551202,1.011513432,0.825575034,0.361340101,1.558068387,-1.130737075,0.701886042,1.495754255,2,3.6529128,0.005747126436781609,0.009604430328861126,False
1.193593562,0.80609262,0.269000013,1.52889985,-1.127039132,-0.58551202,1.011513432,0.91883046,0.333268832,1.360475901,-1.190337842,0.778545727,1.495754255,2,4.072504733,0.005747126436781609,0.010707643492627492,False
1.193593562,0.80609262,0.175073322,1.52889985,-1.241753823,-0.58551202,1.011513432,0.855430332,0.361340101,1.177673144,-1.243611285,0.984236755,1.495754255,2,4.134125589,0.005747126436781609,0.01086966028598122,False
1.193593562,0.80609262,-0.761347325,1.52889985,-2.185392232,-0.58551202,1.011513432,0.921072467,0.339679599,1.301399265,-1.292210641,1.030877385,1.495754255,2,5.142261252,0.005747126436781609,0.01352030355820051,False
1.193593562,0.80609262,-1.17974804,1.52889985,-3.483732682,-0.58551202,1.011513432,0.945635392,0.361340101,2.046053357,-1.463001353,1.745424633,1.495754255,2,8.535217894,0.005747126436781609,0.022441243493294388,False
1.193593562,0.80609262,-0.611918498,1.52889985,-2.918248852,-0.58551202,1.011513432,0.409877939,0.009616569,1.420150446,-1.449613079,1.711315052,1.495754255,2,6.48597831,0.005747126436781609,0.017053275072128584,False
1.193593562,0.80609262,-0.419795721,1.52889985,-3.206440216,-0.58551202,1.011513432,0.945635392,0.361340101,1.848886779,-1.343518069,1.523220111,1.495754255,2,6.959118725,0.005747126436781609,0.018297280719248313,False
1.193593562,0.80609262,0.086839158,1.52889985,-2.59152443,-0.58551202,1.011513432,0.945635392,0.361340101,1.587469992,-1.36074489,1.063995965,1.495754255,2,6.092556755,0.005747126436781609,0.016018870441700587,False
1.193593562,0.80609262,0.17365019,1.52889985,-1.321331522,-0.58551202,1.011513432,0.945635392,0.241088632,1.404931351,-1.285867678,1.063175975,1.495754255,2,4.530687567,0.005747126436781609,0.011912321881619737,False
1.193593562,0.80609262,-1.327753735,1.52889985,-2.243652094,-0.58551202,1.011513432,0.855430332,0.361340101,1.844349166,-1.215095407,1.018286171,1.495754255,2,6.176189342,0.005747126436781609,0.01623876163512407,False
1.193593562,0.80609262,-1.068743769,1.52889985,-2.185392232,-0.58551202,1.011513432,0.603586808,-0.045864881,2.082885445,-1.321947875,1.560752406,1.495754255,2,6.34526379,0.005747126436781609,0.016683301060266286,False
1.193593562,0.80609262,-0.852427753,1.52889985,-3.483732682,-0.58551202,1.011513432,0.945635392,0.292864279,2.310529213,-1.544647716,1.268921625,1.495754255,2,8.009040995,0.005747126436781609,0.021057791534873232,False
0.900122044,0.80609262,-3.051166202,1.52889985,-1.362112443,-0.58551202,1.011513432,0.945635392,0.206217384,1.761057399,-1.897788572,1.294815561,1.495754255,2,7.91061141,0.005747126436781609,0.02079899529658602,False
0.900122044,0.80609262,-0.959162629,1.52889985,0.722775969,-0.58551202,1.011513432,0.945635392,-0.028990947,1.506506513,-1.73653246,0.20456493,1.495754255,2,5.820070977,0.005747126436781609,0.015302436512479357,False
0.364968099,0.80609262,-0.946354444,1.52889985,-0.460782844,-0.58551202,1.011513432,0.898583986,-0.142668081,1.284937499,-1.506938702,1.500035626,1.495754255,2,4.861633388,0.005747126436781609,0.012782462028524486,False
0.364968099,0.80609262,0.811213184,1.52889985,0.687442524,-0.58551202,1.011513432,0.945635392,-1.212384591,1.593992978,-1.493230412,1.019128553,1.495754255,2,6.769376588,0.005747126436781609,0.01779840071990485,False
0.364968099,0.80609262,-0.747116008,1.52889985,-0.795649698,-0.58551202,1.011513432,0.945635392,-5.138217597,2.179176486,-1.56084048,-0.098873451,1.495754255,2,9.675805699,0.005747126436781609,0.025440136898872295,True
0.364968099,0.80609262,0.533702506,1.52889985,-0.460782844,-0.58551202,1.011513432,0.945635392,-3.391336805,1.581400763,-1.416438189,1.136189676,1.495754255,2,7.550269442,0.005747126436781609,0.019851565254943443,False
0.364968099,0.80609262,-2.353831678,1.52889985,-0.363176797,-0.58551202,1.011513432,0.945635392,-3.582581681,1.716414753,-1.384681398,1.939509674,1.495754255,2,9.781102244,0.005747126436781609,0.025716988109315178,True
0.364968099,0.80609262,-1.603841281,1.52889985,-0.592284262,-0.58551202,1.011513432,0.945635392,-0.923737968,1.911189291,-1.342818323,1.044203934,1.495754255,2,5.400766392,0.005747126436781609,0.014199978859177441,False
1.193593562,0.80609262,-2.508953031,1.52889985,-2.660452892,-0.58551202,1.011513432,0.945635392,-2.305142835,2.12763709,-1.264283725,2.061435509,1.495754255,2,10.07721322,0.005747126436781609,0.02649553865084551,True
1.072752349,0.80609262,0.216344141,1.52889985,-2.59152443,-0.58551202,1.011513432,0.945635392,-3.633814767,1.698191491,-1.076827984,1.659377775,1.495754255,2,8.71901903,0.005747126436781609,0.02292450310055288,False
1.072752349,0.80609262,0.711593966,1.52889985,-2.491641232,-0.58551202,1.011513432,0.734336351,-3.841471245,1.461104355,-1.092245838,1.461093675,1.495754255,2,8.690789713,0.005747126436781609,0.022850281096579002,False
1.072752349,0.80609262,-1.39179466,1.52889985,-1.691775962,-0.58551202,1.011513432,0.693747186,-1.772333125,1.865124937,-1.276281259,1.515110929,1.495754255,2,6.395963662,0.005747126436781609,0.016816603828486258,False
1.072752349,0.80609262,-0.462489672,1.52889985,-2.100523658,-0.58551202,1.011513432,0.945635392,-4.062797073,2.347274117,-1.109540001,1.088409832,1.495754255,2,8.229248307,0.005747126436781609,0.02163677217355965,False
1.409381443,0.80609262,0.771365497,1.52889985,-2.214348766,-0.58551202,1.011513432,0.375494718,-3.048010074,1.50110078,-1.11840293,1.251432649,1.495754255,2,8.198062509,0.005747126436781609,0.021554776834349542,False
1.409381443,0.80609262,0.183612112,1.52889985,-0.532965028,-0.58551202,1.011513432,0.945635392,-0.115522517,1.4717944,-1.052542775,0.56055,1.495754255,2,3.546537273,0.005747126436781609,0.009324742202233142,False
1.409381443,0.80609262,-0.392756219,1.52889985,-0.929754413,-0.58551202,1.011513432,0.839388132,-0.107444062,1.260470746,-1.036956002,0.634308832,1.495754255,2,2.633576614,0.005747126436781609,0.006924338052876868,False
0.511703858,0.80609262,-0.902237362,1.52889985,0.004215573,-0.58551202,1.011513432,0.657502238,-0.299741475,1.510250995,-0.962733655,0.455257753,1.495754255,2,4.040133767,0.005747126436781609,0.010622532047420008,False
0.511703858,0.80609262,-0.254712446,1.52889985,-1.071637552,-0.58551202,1.011513432,0.596163229,-5.151336497,1.262300934,-0.896861482,1.291243161,1.495754255,2,7.914365411,0.005747126436781609,0.020808865513323463,False
0.252758401,0.80609262,-1.020357291,1.52889985,-1.403584598,-0.58551202,1.011513432,0.214350591,-4.986675672,1.364459832,-0.85902617,0.782433266,1.495754255,2,8.843939291,0.005747126436781609,0.023252950016514756,False
1.072752349,0.80609262,-0.549300704,1.52889985,-2.243652094,-0.58551202,1.011513432,0.841684674,-4.587792568,1.637460507,-1.002673187,1.368118826,1.495754255,2,8.34326112,0.005747126436781609,0.021936540653950412,False
0.252758401,0.80609262,-0.633265474,1.52889985,-1.739288107,-0.58551202,1.011513432,-0.108748728,-3.724882586,1.517831663,-0.919178158,0.633247469,1.495754255,2,7.921330099,0.005747126436781609,0.02082717743707326,False
1.072752349,0.80609262,-0.11382241,1.52889985,-1.576881682,-0.58551202,1.011513432,0.433457935,-3.955362775,2.037653441,-1.048559161,0.504152952,1.495754255,2,7.318972006,0.005747126436781609,0.01924342587934537,False
1.072752349,0.80609262,-0.126630595,1.52889985,-1.554536335,-0.58551202,1.011513432,0.417758049,-2.178165759,1.282633027,-0.977610296,1.159575316,1.495754255,2,4.97744743,0.005747126436781609,0.013086966394873662,False
1.072752349,0.80609262,0.13949503,1.52889985,-1.913245507,-0.58551202,1.011513432,0.846272947,-2.785730451,1.392377757,-0.946656759,1.346810469,1.495754255,2,6.337099918,0.005747126436781609,0.016661836178915233,False
0.252758401,0.80609262,0.093954816,1.52889985,-0.878599966,-0.58551202,1.011513432,0.620841138,-2.381151707,1.348395281,-0.868751367,0.828389552,1.495754255,2,5.185428699,0.005747126436781609,0.013633801678710339,False
0.252758401,0.80609262,0.784173682,1.52889985,-0.947046347,-0.58551202,1.011513432,0.816333857,-2.415511244,1.426902168,-0.836974258,1.011531738,1.495754255,2,6.244343244,0.005747126436781609,0.016417955456394327,False
0.252758401,0.80609262,0.203535956,1.52889985,-0.622492036,-0.58551202,1.011513432,0.329939173,-2.160473502,1.220686578,-0.739979878,0.190775036,1.495754255,2,5.637235228,0.005747126436781609,0.014821715151461475,False
1.366223867,0.80609262,0.219190404,1.52889985,-0.912583826,-0.58551202,1.011513432,0.664784141,-2.12836811,1.154155082,-0.645247743,0.688588136,1.495754255,2,4.393871603,0.005747126436781609,0.011552598158098615,False
1.366223867,0.80609262,-0.105283619,1.52889985,-1.403584598,-0.58551202,1.011513432,0.832488853,-2.122118069,1.576856726,-0.721709292,0.577103396,1.495754255,2,5.044434722,0.005747126436781609,0.013263092903815537,False
1.599274779,0.80609262,0.493854819,1.52889985,-1.071637552,-0.58551202,1.011513432,0.823267183,-1.995144715,1.474831129,-0.804860382,1.289812053,1.495754255,2,5.700286986,0.005747126436781609,0.01498749414756103,False
1.599274779,0.80609262,0.254768696,1.52889985,-1.887624345,-0.58551202,1.011513432,0.793116015,-3.625705578,1.593431769,-0.914545197,0.866664252,1.495754255,2,7.463365376,0.005747126436781609,0.019623072516986008,False
1.599274779,0.80609262,-0.184978994,1.52889985,-2.128487375,-0.58551202,1.011513432,0.945635392,-4.466752188,1.617088377,-0.998214233,1.503187584,1.495754255,2,8.868464606,0.005747126436781609,0.02331743326374991,False
1.599274779,0.80609262,-0.493798569,1.52889985,-2.214348766,-0.58551202,1.011513432,0.664784141,-2.6291278,1.56896402,-1.091125757,1.922459273,1.495754255,2,7.32910542,0.005747126436781609,0.01927006918404087,False
1.599274779,0.80609262,-0.932123127,1.52889985,-1.18372426,-0.58551202,1.011513432,0.807066511,0.361340101,1.394934397,-1.094590016,1.261656852,1.495754255,2,4.751398817,0.005747126436781609,0.012492627500582458,False
1.599274779,0.80609262,-0.660304976,1.52889985,-1.668361443,-0.58551202,1.011513432,0.772077686,0.330230908,1.789953999,-1.045279113,1.204630903,1.495754255,2,5.18680258,0.005747126436781609,0.013637413958845974,False
1.599274779,0.80609262,0.176496454,1.52889985,-0.475049932,-0.58551202,1.011513432,0.882750774,0.298600068,1.41108556,-0.85758973,0.997086983,1.495754255,2,4.297851341,0.005747126436781609,0.011300136638475702,False
1.599274779,0.80609262,-0.089629171,1.52889985,-0.295767614,-0.58551202,1.011513432,0.945635392,0.354458002,1.161174036,-0.912510358,0.726160566,1.495754255,2,3.753992017,0.005747126436781609,0.00987019311886595,False
1.599274779,0.80609262,0.288923857,1.52889985,-0.731256545,-0.58551202,1.011513432,0.945635392,0.303054459,1.422477299,-0.937077142,0.938905803,1.495754255,2,4.156385723,0.005747126436781609,0.010928187800274502,False
1.599274779,0.80609262,-0.609072235,1.52889985,-1.599432981,-0.58551202,1.011513432,0.869118835,-0.678960399,1.538343852,-1.016310306,1.326627025,1.495754255,2,4.247219593,0.005747126436781609,0.011167012985457084,False
1.599274779,0.80609262,0.251922433,1.52889985,-1.382760654,-0.58551202,1.011513432,0.827881261,-3.177387027,1.454115543,-0.928199267,1.33987825,1.495754255,2,6.862345818,0.005747126436781609,0.018042840305832787,False
1.599274779,0.80609262,0.083992894,1.52889985,-0.812016304,-0.58551202,1.011513432,0.864562315,-0.120392743,1.209347998,-0.851407807,0.842494714,1.495754255,2,3.303823185,0.005747126436781609,0.008686585565143675,False
1.599274779,0.80609262,-0.044088957,1.52889985,-1.222257317,-0.58551202,1.011513432,0.869118835,0.313386673,1.420537592,-0.74200237,0.711030492,1.495754255,2,4.213449093,0.005747126436781609,0.011078221811898057,False
1.366223867,0.80609262,-0.138015648,1.52889985,-0.947046347,-0.58551202,1.011513432,0.916586939,0.361340101,1.391891912,-0.689138276,0.874031029,1.495754255,2,3.893901003,0.005747126436781609,0.010238049178397018,False
1.366223867,0.80609262,0.192150902,1.52889985,-1.145788638,-0.58551202,1.011513432,0.907597672,-0.2126337,1.292507716,-0.752996055,0.979068779,1.495754255,2,3.781642551,0.005747126436781609,0.00994289335615571,False
1.366223867,0.80609262,0.664630621,1.52889985,-1.071637552,-0.58551202,1.011513432,0.776764637,-5.774421632,1.239932745,-0.639016089,0.809394937,1.495754255,2,8.82131504,0.005747126436781609,0.023193465146667282,False
1.366223867,0.80609262,0.530856243,1.52889985,-0.763241296,-0.58551202,1.011513432,0.905346546,0.116136482,1.14240518,-0.613982141,0.836866973,1.495754255,2,3.911029177,0.005747126436781609,0.010283083473725287,False
1.366223867,0.80609262,0.0213751,1.52889985,-0.622492036,-0.58551202,1.011513432,0.757976127,0.293560049,1.111550773,-0.603780739,0.793077454,1.495754255,2,3.444158844,0.005747126436781609,0.009055563455752043,False
1.366223867,0.80609262,1.581127424,1.52889985,-0.376884388,-0.58551202,1.011513432,0.930025414,0.239674875,1.334902566,-0.5388062,0.741154454,1.495754255,2,5.542614397,0.005747126436781609,0.01457293308937709,False
1.366223867,0.80609262,0.634744855,1.52889985,-0.812016304,-0.58551202,1.011513432,0.811703467,-4.670318213,1.400956114,-0.506299634,0.926487568,1.495754255,2,7.873475893,0.005747126436781609,0.020701356643467134,False
1.366223867,0.80609262,0.345849124,1.52889985,-0.947046347,-0.58551202,1.011513432,0.630658798,-2.991921089,1.079775316,-0.551620148,0.874031029,1.495754255,2,5.769627157,0.005747126436781609,0.015169806969635736,False
1.366223867,0.80609262,-0.43545017,1.52889985,-1.202914935,-0.58551202,1.011513432,0.664784141,-4.389497401,1.071568619,-0.444599593,0.95298563,1.495754255,2,6.888005124,0.005747126436781609,0.018110305101807094,False
1.366223867,0.80609262,-0.492375437,1.52889985,-1.053445657,-0.58551202,1.011513432,0.47493788,-5.006364677,1.33222941,-0.307195499,0.760938649,1.495754255,2,7.666756384,0.005747126436781609,0.020157838845339875,False
1.366223867,0.80609262,0.027067627,1.52889985,-0.812016304,-0.58551202,1.011513432,0.561287224,-0.437818931,1.306212057,-0.304596653,0.689614829,1.495754255,2,3.236782143,0.005747126436781609,0.008510317733876732,False
1.366223867,0.80609262,-0.286021343,1.52889985,-0.091749612,-0.58551202,1.011513432,0.578773436,0.361340101,1.245645683,-0.348802988,0.524676534,1.495754255,2,4.263027318,0.005747126436781609,0.011208575486872476,False
1.366223867,0.80609262,0.5963203,1.52889985,-0.577319087,-0.58551202,1.011513432,0.715299253,-0.564547195,1.08555791,-0.432502306,0.709002726,1.495754255,2,3.33328715,0.005747126436781609,0.008764053770531577,False
1.366223867,0.80609262,0.133802503,1.52889985,-0.390669205,-0.58551202,1.011513432,0.676883914,0.330116216,0.96308362,-0.454320161,0.519000857,1.495754255,2,4.230599817,0.005747126436781609,0.011123315396871539,False
1.366223867,0.80609262,0.049837734,1.52889985,-0.153697189,-0.58551202,1.011513432,0.543703244,0.361340101,1.235586497,-0.337313244,0.442211116,1.495754255,2,4.655904986,0.005747126436781609,0.012241550101013673,False
1.366223867,0.80609262,0.328771544,1.52889985,-0.067403157,-0.58551202,1.011513432,0.712911695,0.343794379,1.173644528,-0.292318202,-0.069476046,1.495754255,2,5.329118891,0.005747126436781609,0.014011599483794731,False
0.865595983,0.80609262,-0.103860488,1.52889985,0.073797473,-0.58551202,1.011513432,0.064702963,0.361340101,1.311381601,-0.188263092,0.347906374,1.495754255,2,5.471283582,0.005747126436781609,0.014385386361470423,False
0.865595983,0.80609262,-0.744269745,1.52889985,-0.104014292,-0.58551202,1.011513432,-0.495628519,-0.01424345,0.891470482,-0.12488181,0.458798263,1.495754255,2,5.575836209,0.005747126436781609,0.01466028162360778,False
0.865595983,0.80609262,-0.46960533,1.52889985,-0.217253972,-0.58551202,1.011513432,0.586237934,-3.824163632,0.973229773,-0.246646326,0.781462232,1.495754255,2,6.484666063,0.005747126436781609,0.017049824843345197,False
0.252758401,0.80609262,-0.397025614,1.52889985,-0.204409855,-0.58551202,1.011513432,0.820957705,-0.034114245,1.046463439,-0.473769688,1.144021424,1.495754255,2,4.290786147,0.005747126436781609,0.011281560459068165,False
0.21823234,0.80609262,-0.506606754,1.52889985,-0.204409855,-0.58551202,1.011513432,0.225553391,0.1973971,1.629081584,-0.222982657,0.874031029,1.495754255,2,5.456373262,0.005747126436781609,0.014346183364448149,False
0.21823234,0.80609262,-0.809733802,1.52889985,-0.079546103,-0.58551202,1.011513432,-0.204507998,0.361340101,1.548100678,-0.277756271,0.531461919,1.495754255,2,6.327054764,0.005747126436781609,0.016635424932050627,False
0.21823234,0.80609262,-0.163632018,1.52889985,-0.104014292,-0.58551202,1.011513432,0.568793207,0.361340101,1.038708925,-0.144994941,0.695761735,1.495754255,2,5.008459051,0.005747126436781609,0.013168503778760722,False
-0.196080392,0.80609262,-0.075397854,1.52889985,-0.141181568,-0.58551202,1.011513432,0.731962845,0.352407727,1.004444469,-0.105164002,0.30320968,1.495754255,2,5.766794419,0.005747126436781609,0.015162358985998972,False
0.21823234,0.80609262,0.220613536,1.52889985,0.271404245,-0.58551202,1.011513432,0.335334242,0.34122323,0.947224004,-0.230581071,0.485695038,1.495754255,2,6.195841032,0.005747126436781609,0.01629043089135416,False
0.511703858,0.80609262,0.993374039,1.52889985,0.88397523,-0.58551202,1.011513432,0.128949795,0.232656091,1.069388955,-0.479176238,0.138736225,1.495754255,2,7.361717007,0.005747126436781609,0.01935581328262847,False
0.252758401,0.80609262,-1.216749464,1.52889985,-0.9996677,-0.58551202,1.011513432,0.841684674,0.099516295,1.323986222,-0.556190874,0.874949589,1.495754255,2,4.802066636,0.005747126436781609,0.012625845993370145,False
0.252758401,0.80609262,-0.170747677,1.52889985,-1.089965717,-0.58551202,1.011513432,0.887282285,-0.222486464,1.217014809,-0.735269297,1.348193457,1.495754255,2,4.200380887,0.005747126436781609,0.011043862197825086,False
0.511703858,0.80609262,0.287500725,1.52889985,-0.532965028,-0.58551202,1.011513432,0.800098715,0.357417315,1.09122354,-0.653669735,0.923814431,1.495754255,2,4.304290548,0.005747126436781609,0.011317066939961302,False
0.511703858,0.80609262,-1.39179466,1.52889985,-1.341637021,-0.58551202,1.011513432,0.885017306,0.080399508,1.612375206,-0.825913587,1.403260943,1.495754255,2,5.631329167,0.005747126436781609,0.014806186625460934,False
0.511703858,0.80609262,-0.138015648,1.52889985,-0.861783415,-0.58551202,1.011513432,0.871394737,0.262164669,1.434686422,-0.765335673,0.864817456,1.495754255,2,3.918977979,0.005747126436781609,0.010303982881728378,False
0.511703858,0.80609262,-0.075397854,1.52889985,0.073797473,-0.58551202,1.011513432,0.667207759,0.283282739,1.590628387,-0.962733655,0.33398764,1.495754255,2,4.691771139,0.005747126436781609,0.012335851275586679,False
-0.196080392,0.80609262,-0.056897142,1.52889985,0.250219709,-0.58551202,1.011513432,0.043959069,0.361340101,1.173871823,0.079592043,0.001824839,1.495754255,2,7.253516326,0.005747126436781609,0.019071326365174585,False
-0.196080392,0.80609262,0.666053753,1.52889985,0.323576767,-0.58551202,1.011513432,0.332637908,0.339508041,1.164575898,0.028839735,-0.54385011,1.495754255,2,8.224940094,0.005747126436781609,0.02162544479350273,False
-0.196080392,0.80609262,1.108647706,1.52889985,0.454237711,-0.58551202,1.011513432,0.388764793,0.352122869,1.166435065,0.072216673,-0.70887186,1.495754255,2,8.964940789,0.005747126436781609,0.023571093514828983,False
-0.196080392,0.80609262,-0.74000035,1.52889985,0.119109852,-0.58551202,1.011513432,-0.798749444,0.338650119,0.83800142,0.412633899,-0.048562661,1.495754255,2,8.610727523,0.005747126436781609,0.022639777378606032,False
0.244126886,0.80609262,-0.584878996,1.52889985,-0.019425177,-0.58551202,1.011513432,-0.734350704,0.209251359,0.759491355,0.235138423,0.362958974,1.495754255,2,7.172559319,0.005747126436781609,0.018858469947314126,False
0.244126886,0.80609262,0.042722076,1.52889985,0.050822669,-0.58551202,1.011513432,-0.365012312,0.313962955,0.96064138,0.363790716,-0.023178403,1.495754255,2,7.534387581,0.005747126436781609,0.019809807831260302,False
0.244126886,0.80609262,-0.239057998,1.52889985,-0.204409855,-0.58551202,1.011513432,0.462035058,0.33727699,1.163242056,0.144316117,0.556107838,1.495754255,2,5.234190835,0.005747126436781609,0.013762009649592767,False
0.244126886,0.80609262,-0.536492519,1.52889985,-0.019425177,-0.58551202,1.011513432,-0.320597417,0.311657234,1.087816034,-0.073739729,0.108461048,1.495754255,2,6.430120523,0.005747126436781609,0.016906410842693415,False
0.468546282,0.75989977,-1.178324908,1.796053426,-0.763241296,-0.58551202,2.417457753,0.779105582,0.351040186,-0.51670546,-1.090820397,0.867586883,-0.550947072,2,8.145674515,0.005747126436781609,0.021417035567040398,False
